uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"16e73bf3-2de5-4adc-b532-c59cf3ce39ec","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00344",,,"single bole tree","Standing dead",10.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"4b795c44-2a75-4c5b-86b9-4d26f1ba82b6","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00343",,,"single bole tree","Live, disease damaged",14.4,130,,,,,,,"Open grown",,,,,,,,,,,,,,"individual presents dense branchy growth (unknown disease damage)","rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"6e01205b-da4c-4b6c-b8fc-384bafa93c74","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00265",,,"small tree","Live",1.7,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"6e59a1fa-43b1-4b31-bc55-5c0e852e45ad","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00292",,,"small tree","Live",3.2,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"76e07fef-0f20-4ae7-8b61-f1c96be3d381","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00064",,,"single bole tree","Live",12.3,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"57b686e3-9cba-40f9-b2aa-990ba61bb05b","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00306",,,"small tree","Live",2.3,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"44cd915d-ceba-4887-a3a8-06a5e04c7f83","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00074",,,"single bole tree","Live",10.3,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"670311a0-336a-4073-885a-94811a65df89","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00253",,,"small tree","Live",1.3,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"3ea61b8b-2204-43ce-9173-a931d5b61765","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00131",,,"single bole tree","Live",15.5,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"c2b4f3c8-df53-4882-8671-04521a363f27","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00082A",,,,"Live",9.6,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"52c77cac-40de-433b-944e-9279fe7dcdbb","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00329",,,"small tree","Live",8.0,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"24bd7ade-fd47-4c9f-b55c-f02a77e16814","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00280",,,"sapling","Live",1.3,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"c9bc0331-4a05-496d-8788-43c3fd711191","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00079",,,"single bole tree","Live",10.7,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"fadf3dac-fb9e-4ea6-baad-e2f4d66553bd","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00081",,,"single bole tree","Live",16.8,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"33e80eb7-307a-414e-8bc0-9b0a83828ddc","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00148",,,"single bole tree","Live",17.7,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"c58cadf8-27e7-4a3f-8f28-63c5357af2af","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00348",,,"single bole tree","Live",13.7,130,,,,,,,"Open grown",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"d9e8bece-de46-4388-969d-108552e74542","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00333",,,"single shrub","Standing dead",1.1,130,1.5,,,,1.1,0.5,"Mostly shaded","cylinder",,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"ee5f4622-ce73-4868-a863-60a38b87d9a8","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00310",,,"single bole tree","Live",10.5,130,,,,,,,"Open grown",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"fce86574-2b3f-41b3-8fc4-689ca3372f8d","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00321",,,"small shrub","Standing dead",1.9,10,0.1,,,,0.4,0.2,"Mostly shaded","cylinder",,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"db2b0733-117f-412d-9d4a-959c7e33c71f","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00083",,,"single bole tree","Standing dead",10.9,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"78b0357b-96d6-45f2-a456-9cde5b3620bf","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00133A",,,,"Live",12.1,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"889d0074-934b-4021-9b4f-7b70970aa917","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00132",,,"single bole tree","Live",23.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"0aba8184-2c9c-4a6d-80ce-0f064d6a58f1","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00114",,,"single bole tree","Live",16.3,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"a6d8412c-2eed-4b16-9dca-0a00da2e94a2","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00252",,,"sapling","Live",1.3,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"9a2a1293-0927-4827-a419-263e58e70019","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00104",,,"single bole tree","Live",12.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"5eed9f90-065a-47f0-ae61-4f17e6957b08","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00097",,,"single bole tree","Live,  other damage",16.4,184,,,,,,,"Full sun",,,,,,,,,,,,,,"Parts of bole dead","kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"73d8b890-474e-4768-ab63-daa56d5d8210","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00263",,,"small tree","Live",3.4,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"051ef433-86d1-4887-85b7-a7df95b810cf","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00061",,,"single bole tree","Live",12.1,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"4fdcd28a-64fa-4d87-8b48-ea03dcd0be2e","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00147A",,,,"Live",8.4,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"3056cae5-2a8a-40d6-98d4-5e18b9d30c7d","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00351",,,"multi-bole tree","Live",10.1,130,,,,,,,"Open grown",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"0a724e11-91d7-4d2d-99e7-b3747d3b52bb","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00317",,,"small tree","Live",8.5,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"9e3dfe7a-ffe0-436b-80c4-7ffde448ee7b","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00119",,,"single bole tree","Live",14.0,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"7760bac3-0484-4aea-bdca-4e8da48647a3","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00094",,,"single bole tree","Live",15.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"850c3539-a72b-4cab-8fa0-ac4062868736","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00133",,,"multi-bole tree","Live",18.9,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"1f477520-5b75-43c7-8db9-828bd67c5d8f","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00143",,,"single bole tree","Live",14.4,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"30b8b662-3a14-4720-835e-c741f1c101d8","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00276",,,"small tree","Live",2.1,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"b01e05ae-94e0-471f-a79d-2886f4d6d15d","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00334",,,"small shrub","Live",1.1,10,0.6,,,,1.1,1.0,"Full shade","half-sphere",,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"19ff73a7-be87-4dcc-9634-52a9a713a23f","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00085",,,"single bole tree","Standing dead",10.8,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"60ae7eb9-083f-439c-99c9-15fc08dcbf78","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00113",,,"single bole tree","Live",15.0,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"6e99671b-09f4-4ee0-baa0-bba7fb61e323","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00286",,,"small tree","Live",1.2,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,"QC0","rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"b5db1265-e68f-4581-bab9-985e6afa4121","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00068A",,,,"Live",9.9,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"03ab472e-9205-43c8-a96b-58acc75860ed","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00285",,,"small tree","Live",1.4,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"edfd33a1-bf92-4778-8b2b-c3782dcfbc13","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00077",,,"single bole tree","Live",13.5,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"25b06422-1895-4c1a-8ad9-510ced33d24c","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00284",,,"small tree","Live",1.4,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData"
"9898ca8b-5e00-4d65-a3ca-d2fba2faffaa","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00326",,,"small shrub","Live",1.3,10,0.7,,,,0.4,0.3,"Mostly shaded","cylinder",,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"c5c104bc-a91d-4af5-980f-0f561bc26e3c","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00262",,,"small tree","Live",1.5,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"bf79836a-2f86-4ffd-b64a-782db98534e0","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00278",,,"small tree","Live",5.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"d76455c1-ec19-45a9-b893-b57fb2f38ba1","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00327",,,"small shrub","Live",1.1,10,0.6,,,,1.0,0.9,"Mostly shaded","half-sphere",,,,,,,,,,,,,"one branch dead","rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"291776d5-161e-4c55-b1d2-1d98a9832b7f","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00134",,,"single bole tree","Live",18.3,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"ea04f705-20c0-4376-98e9-321659acaf21","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00291",,,"small tree","Live",3.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"c3be6c6a-e6ac-4e2d-a2a3-f9edf9143b39","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00283",,,"small tree","Live",1.6,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"cd6aa946-fbcf-4bc2-a3ad-c83ab8db8e32","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00076",,,"single bole tree","Live",15.1,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"c2f7e21f-82bb-4a86-9f37-99ff5ee4564e","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00257",,,"sapling","Live",1.5,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"a7a37204-6b66-475c-b4b6-6f903499d4f5","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00140",,,"single bole tree","Live",11.2,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"59bb4cf9-60d1-42be-9842-93649a727d22","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00331",,,"small shrub","Live",1.3,10,1.0,,,,1.6,1.3,"Mostly shaded",,,,,,,,,,,,,,"QC0","rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"22892165-4d2d-492e-876c-7ecde59b1a38","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00093",,,"single bole tree","Live,  other damage",15.9,130,,,,,,,"Full sun",,,,,,,,,,,,,,"Parts of bole dead","kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"e0e78749-8f1a-4926-bde1-6e9c94b7a07d","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00117",,,"single bole tree","Live",16.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"ded5b4a0-f091-494e-ada8-1ba934c4ad12","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00129B",,,,"Live",4.5,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"474d29a0-6827-448c-ba75-d3e9dae22ffd","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00070",,,"single bole tree","Live",15.1,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"498ddb99-bed3-4f66-ab19-d46b76462338","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00323",,,"sapling","Live",1.0,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"301c94b2-379b-47eb-874b-d532a547e569","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00067",,,"single bole tree","Live",15.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"7fe3cc34-1c9e-4b81-828a-86ded2b62b48","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00309",,,"single bole tree","Live",14.0,130,,,,,,,"Open grown",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"75f8e2ca-f999-4f72-9c54-e9fe031a0bb0","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00135",,,"single bole tree","Live",29.3,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"409e9671-5894-4bf2-95b8-3f02b3a7e4e2","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00060",,,"single bole tree","Live",10.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"2c8b6316-8b5e-429e-a040-f5f2004125d2","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00341",,,"single bole tree","Live",11.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"9a2bd057-00fd-4251-9389-c7959423780c","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00073",,,"single bole tree","Live",10.1,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"f1ecf843-909e-4c94-bf6d-6f961199fe00","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00302",,,"sapling","Live",1.9,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,"0229 is an obvious branch layer. Photo # 104-0293,104-0292. Also: 0300, 0301, 0302","rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"4c6e66f0-2f0f-45c8-887e-3088b819c3f3","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00270",,,"small tree","Live",1.0,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"8d106a69-6c0d-4d2c-842e-686b97b6d771","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00063",,,"single bole tree","Standing dead",10.1,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"998bb26b-4143-4b80-8abb-34b0949dabd3","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00144",,,"multi-bole tree","Live",13.5,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"9aa997ec-ecad-42f8-a930-1394d47109a7","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00282",,,"sapling","Live",1.6,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"74602dd6-2274-4fff-88f5-a6513644e617","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00338",,,"single shrub","Live",1.0,130,1.8,,,,1.4,0.7,"Partially shaded","cylinder",,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"bd9c8ba7-dc49-4b6f-95a4-7fb53ab8e0ec","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00116",,,"multi-bole tree","Live",17.2,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"5ac17df3-6de6-4c49-895e-b28bdc9494a4","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00118",,,"single bole tree","Live",10.1,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"1711c477-1140-403c-900a-d0729358dbf0","BONA_072.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_072",,"NEON.PLA.D19.BONA.00138",,,"single bole tree","Live",13.1,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"kbiggert@field-ops.org","mgrandfield@field-ops.org","legacyData | noMapTagData"
"311624f8-61fa-4322-8a46-60a4f3f1aeba","BONA_070.basePlot.vst","2016-06-14","vst_BONA_2016","D19","BONA","BONA_070",,"NEON.PLA.D19.BONA.00255",,,"sapling","Live",1.6,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
