uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"ed28d239-b694-490c-9be2-67ce4e96a3b1","BONA_014.basePlot.vst","2017-08-07","vst_BONA_2017","D19","BONA","BONA_014",,"NEON.PLA.D19.BONA.01555",,"ok","single shrub","Standing dead",3.0,130,2.1,,,,0.6,0.5,,"cylinder",,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"d35c4c2f-bdac-43a3-ab67-c713e0e9edee","BONA_014.basePlot.vst","2017-08-07","vst_BONA_2017","D19","BONA","BONA_014",,"NEON.PLA.D19.BONA.01567",,"ok","single bole tree","Live",21.2,130,11.4,,,,3.7,2.5,"Open grown",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"02622076-81d1-426e-a3c3-07fd6200c687","BONA_014.basePlot.vst","2017-08-07","vst_BONA_2017","D19","BONA","BONA_014",,"NEON.PLA.D19.BONA.01553",,"ok","small shrub","Live",,,0.9,,,,0.6,0.3,,"cylinder",1.1,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"538bafc2-9fe6-45f4-9502-585d6b2e0b7a","BONA_014.basePlot.vst","2017-08-07","vst_BONA_2017","D19","BONA","BONA_014",,"NEON.PLA.D19.BONA.01523",,"ok","sapling","Live",,,1.0,,,,,,,,1.0,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"9509eb79-6a15-42d7-92a9-d768a6931064","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01699",,"ok","small shrub","Live",,,1.5,,,,0.8,0.5,,"cylinder",1.2,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b330fb20-4669-41e6-9dc9-11821aa3ba56","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02246",,"ok","sapling","Live",,,0.9,,,,,,,,1.2,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"6f77071a-7478-4b74-83b8-01f89c07a9c5","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02289",,"ok","sapling","Live",,,0.9,,,,,,,,1.3,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"36f4b09f-da42-4c23-a1c4-32ac401ec79f","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01996",,"ok","single bole tree","Live",17.2,130,9.6,,,,2.6,2.2,"Open grown",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f739739d-7a46-4626-ba44-7ce8087147c1","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02397",,"ok","sapling","Live",,,1.1,,,,,,,,1.8,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"e818387c-ee95-428c-a2a5-e25f10e75f25","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01199",,"ok","single bole tree","Live",17.5,130,9.2,,,,2.1,1.5,"Open grown",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"3c0cbcff-288f-459e-8f4e-37e1476f96c3","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01499",,"ok","small tree","Live",2.9,130,3.5,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"19fce752-0939-42a3-a71f-0e27b2fd6223","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02258",,"ok","small tree","Live",3.6,130,3.2,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"99cbc87f-5e87-472c-9452-8cd9f8a6f26d","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01998",,"ok","single bole tree","Live",14.9,130,9.2,,,,1.8,1.5,"Partially shaded",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"d193b674-dafa-4fc0-9c0e-f968e6de02c3","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02265",,"ok","small shrub","Live",,,0.7,,,,1.3,0.8,,"oblate half-sphere",1.3,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"db175ad3-d194-4e9d-bf9f-39f532ec2c68","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01497",,"ok","small tree","Live",4.6,130,4.5,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b36f4b87-77e6-40c4-965c-337a516c16cb","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02279",,"ok","small tree","Live",2.9,130,4.1,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b992becf-30d6-46e9-98b2-eef7f213e2be","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01487",,"ok","single bole tree","Live, disease damaged",12.8,130,6.4,,,,2.2,1.9,"Open grown",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"ebc0c955-f6d5-444d-8748-bb7944f41c38","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02260",,"ok","small tree","Live",6.7,130,5.4,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"7f24efd8-cd4f-4a05-8dab-dd66315fdecd","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02256",,"ok","small tree","Live",3.5,130,3.6,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"87c30e62-0175-45b9-9521-e2454249f85a","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01602",,"ok","small tree","Live",4.6,130,4.1,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"9a49cb7d-8453-4691-97a6-30a974690c60","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02278",,"ok","small tree","Live",2.5,130,3.2,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"1f208426-17f8-48a8-9d05-7efa37551ad6","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01495",,"ok","sapling","Live",,,0.8,,,,,,,,1.3,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"675ae0b6-227d-4fa5-a9cb-65457d06e263","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02273",,"ok","sapling","Live",,,0.7,,,,,,,,1.0,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"c777e960-7e28-4a77-b288-2b876dff27cd","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01993",,"ok","sapling","Live",,,0.6,,,,,,,,1.0,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f2f3d208-2834-4df9-a4d9-8893fc6d148f","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01700",,"ok","small shrub","Live",,,0.9,,,,0.9,0.6,,"cylinder",1.0,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"48ebcaf2-8f8a-4536-9ae2-63c57ad982fb","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02247",,"ok","small shrub","Live",,,1.7,,,,1.4,0.9,,"inverted cone",1.3,10,0.10,0.10,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"cc39860b-5685-44b1-be53-9bb91ebecae9","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01519",,"ok","sapling","Live",,,1.1,,,,,,,,1.8,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"c773982a-947c-4c9d-8d8a-3816c6c47b5d","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01604",,"ok","small tree","Live",1.3,130,1.7,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"cf6a40bc-832d-401f-a24b-bc3b404b2ef7","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02276",,"ok","sapling","Standing dead",,,0.8,,,,,,,,1.2,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"84523bc4-a289-4dd7-b4a8-d963446c2c29","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02399",,"ok","single bole tree","Live",10.8,130,5.8,,,,2.1,2.0,"Partially shaded",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"ddb7554e-a99f-46a5-ae3a-2bfe82478416","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02269",,"ok","sapling","Live",,,1.1,,,,,,,,1.3,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"6c94a655-3b7c-485a-91a8-aa13996a78ef","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01698",,"ok","small tree","Live",9.0,130,6.2,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"e9965d8e-ddb2-41ee-b381-a7fa5179d98f","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01481",,"ok","single bole tree","Live, disease damaged",18.5,130,8.7,,,,2.9,2.4,"Open grown",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"c63fc116-f6ab-4919-8d98-20ce65570b56","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02306",,"ok","single bole tree","Live, disease damaged",13.7,130,6.3,,,,1.8,1.4,"Open grown",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"72ea88e2-aa98-4e82-abf0-3ead1f638912","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01498",,"ok","small tree","Live",1.6,130,2.0,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"685d79c9-821d-4cbd-80cf-2a1920b8e105","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01518",,"ok","single bole tree","Live",11.0,130,5.8,,,,2.1,1.3,"Partially shaded",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a89f0a01-5bbd-4561-a2e3-22621f08ab22","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01500",,"ok","small tree","Live",6.5,130,6.0,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"3dc2173a-dc8a-4134-a56b-7bcde9e1f2f3","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02248",,"ok","sapling","Live",,,1.0,,,,,,,,1.4,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"456c14d0-bcbe-4002-ad30-5845df5f58d8","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01496",,"ok","sapling","Live",,,1.2,,,,,,,,1.8,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"ca092731-716a-45f1-919e-d56643f9b0de","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02249",,"ok","small shrub","Live",,,1.2,,,,0.9,0.3,,"cylinder",1.2,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"9adb43ba-3e72-4e53-b75c-d74fba2f986f","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02285",,"ok","small tree","Live, disease damaged",6.4,130,2.8,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"be449068-c21e-46e9-9dc7-1efac9d7cb84","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02303",,"ok","single bole tree","Live",10.0,130,5.4,,,,1.9,1.4,"Open grown",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b5f2d08a-8bbe-428a-9c88-b1aa57ef1af5","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02266",,"ok","small shrub","Live",,,1.2,,,,1.2,0.9,,"cylinder",1.1,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"8deb118b-a095-4bfc-9c5b-840a22a6da2f","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01491",,"ok","sapling","Live",,,1.6,,,,,,,,2.4,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"4a341502-a83b-487c-95de-894ebafd301c","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02284",,"ok","small tree","Live",5.3,130,2.8,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"347eea25-dc89-4e77-bdc1-9a23d914e396","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02255",,"ok","small tree","Standing dead",1.1,130,1.8,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a60b246c-4fa2-4547-857a-00dbe382ec8b","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01520",,"ok","single bole tree","Live",13.0,130,8.4,,,,1.4,1.2,"Partially shaded",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"bebe2c8e-e9fc-48fc-a748-cd8486057a7b","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01800",,"ok","single bole tree","Live",10.7,130,6.8,,,,1.9,1.6,"Partially shaded",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"bcd0bfb5-bc76-4728-9cc1-4a9a87078e23","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02275",,"ok","sapling","Live",,,1.0,,,,,,,,1.3,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"e8e5959f-de68-4e3a-8799-44ecb2c077e2","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02254",,"ok","small tree","Live",7.2,130,4.4,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a02d7335-37d0-45d1-99af-8901268c3849","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01509",,"ok","single bole tree","Live",11.6,130,7.4,,,,1.8,1.3,"Partially shaded",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"dd77ab43-8e20-40d8-bb01-1c7310086232","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02264",,"ok","sapling","Live",,,1.0,,,,,,,,1.6,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"9529eb7c-fd52-4463-84d1-1e687eeb09eb","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02282",,"ok","small tree","Live",3.4,130,3.3,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"6b4a2f93-eecd-4dd3-bd55-814ceff0c8f3","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02291",,"ok","sapling","Live",,,0.7,,,,,,,,1.2,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"1c5e308f-7c99-4659-95d8-34ef866f84b0","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01494",,"ok","sapling","Live",,,1.3,,,,,,,,1.9,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"7393968c-5114-4a95-8b57-d42d74a4e934","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01489",,"ok","sapling","Live",,,1.4,,,,,,,,2.0,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f2b77e14-1c77-4e3d-bb6d-6aaecbaa1666","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01516",,"ok","single bole tree","Live",12.3,130,5.6,,,,1.7,1.5,"Partially shaded",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"1b4d984e-6e00-4c65-b7be-e9572e67c432","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01502",,"ok","single bole tree","Live",16.2,130,6.0,,,,2.8,2.4,"Open grown",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"ba6958c3-2ff0-45b5-84ab-fca6d03ed745","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02271",,"ok","small shrub","Live",,,1.3,,,,0.7,0.6,,"cylinder",1.3,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"c30e5505-1b8b-4624-a375-49dc685f8c83","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01517",,"ok","single bole tree","Live",10.7,130,5.9,,,,1.5,1.1,"Open grown",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"e126e327-ff52-40a9-a862-6f45c77aa900","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02267",,"ok","small shrub","Live",,,0.8,,,,1.0,0.3,,"cylinder",1.7,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f6300546-8557-4c46-a1a0-b64c413b81db","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01601",,"ok","small tree","Live",3.4,130,2.8,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"3147baac-670e-4cfa-beb6-60989de94f54","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02292",,"ok","sapling","Live",,,0.8,,,,,,,,2.1,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"d8914c5b-8b24-4553-9e00-465bbf259b48","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02286",,"ok","small tree","Live, disease damaged",6.8,130,2.3,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"12cd0520-28de-474e-92fc-9905dd15d0ec","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02252",,"ok","small tree","Live",5.2,130,5.0,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a3fbf87a-a3b6-4abc-9212-145a6c5ffe3f","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01990",,"ok","sapling","Live",,,1.2,,,,,,,,1.8,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"aeb4b242-5c1f-44eb-88b7-4befb6aa0b30","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02305",,"ok","single bole tree","Live",12.5,130,6.7,,,,1.9,1.8,"Open grown",,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"955eb4fc-2820-455b-973b-1e6c1eeb6d42","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02281",,"ok","small tree","Live",2.9,130,4.4,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"9fd1c95d-eea7-4dba-b781-60ecb11adbf9","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02293",,"ok","small tree","Live",6.1,130,4.8,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"073d6592-b971-4673-8801-90c2d81af417","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01603",,"ok","sapling","Live",,,1.6,,,,,,,,2.2,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"0e1eaea6-9c28-4404-b980-b58fbc1d5cd9","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02287",,"ok","sapling","Live",,,0.7,,,,,,,,1.1,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b4843f37-c246-4660-ac72-70c4ed6b7780","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02253",,"ok","small tree","Live",8.2,130,5.9,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f5266a0f-f6cf-4e85-9068-1e34df14fb10","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02277",,"ok","small tree","Live",2.7,130,4.9,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"4615bb4a-8a9b-4f51-beac-287e99654cb7","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02261",,"ok","small tree","Live",1.7,130,2.0,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"8d60ba2a-8a5f-4a38-9b02-e61e371567dc","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02280",,"ok","small tree","Live",5.7,130,4.6,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b28fbfc4-5d72-4a8f-a37c-8df3ba3d5152","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02268",,"ok","sapling","Live",,,1.0,,,,,,,,1.1,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"30a65517-081c-44e1-a811-db543ab395a3","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.01989",,"ok","small tree","Live",2.0,130,2.3,,,,,,,,,,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
"ed3b2edb-5ad6-49d3-ac4a-3c0345fbab34","BONA_011.basePlot.vst","2017-08-08","vst_BONA_2017","D19","BONA","BONA_011",,"NEON.PLA.D19.BONA.02272",,"ok","small shrub","Live",,,0.8,,,,0.5,0.3,,"cylinder",1.0,10,,,,,,,,,,,,"Tjohns@battelleecology.org","whendricks@battelleecology.org","legacyData"
